movieId,avg_rating,avg_sentiment,rating_variance,fairness_score,category
99728,3.333,0.013,0.583,0.16,Fair
99750,3.5,0.013,0.0,0.194,Fair
99764,4.25,0.0,1.125,0.35,Overrated
99813,3.875,0.013,0.625,0.269,Overrated
99846,3.0,0.013,0.0,0.094,Fair
99853,4.0,0.013,0.0,0.294,Overrated
99910,3.25,0.013,0.125,0.144,Fair
99917,3.125,0.333,0.063,0.042,Fair
99992,3.0,0.013,0.0,0.094,Fair
100044,4.0,0.013,0.0,0.294,Overrated
100068,3.5,0.013,0.0,0.194,Fair
100083,3.5,0.0,1.5,0.2,Controversial
100106,3.5,0.013,0.0,0.194,Fair
100159,4.5,0.013,0.0,0.394,Overrated
100163,3.4,0.013,0.425,0.174,Fair
100194,4.5,0.013,0.0,0.394,Overrated
100226,1.5,0.013,0.0,0.206,Underrated
100277,4.0,0.013,0.0,0.294,Overrated
100302,3.0,0.013,0.0,0.094,Fair
100304,3.0,0.013,0.0,0.094,Fair
100306,3.5,0.013,0.0,0.194,Fair
100326,2.5,0.013,0.0,0.006,Fair
100383,3.857,0.013,0.393,0.265,Overrated
100390,2.875,0.013,1.896,0.069,Controversial
100397,3.5,0.013,0.0,0.194,Fair
100487,2.0,0.013,0.0,0.106,Fair
100498,2.083,0.013,0.742,0.09,Fair
100507,3.625,0.013,0.562,0.219,Overrated
100527,4.0,0.013,0.0,0.294,Overrated
100553,4.5,0.013,0.0,0.394,Overrated
100556,5.0,0.013,0.0,0.494,Overrated
100579,4.0,0.013,0.0,0.294,Overrated
100611,4.0,0.013,0.5,0.294,Overrated
100714,3.5,0.013,3.25,0.194,Controversial
100737,3.5,0.013,0.0,0.194,Fair
100810,2.667,0.013,1.333,0.027,Controversial
100843,3.5,0.013,0.0,0.194,Fair
100882,4.75,0.013,0.125,0.444,Overrated
100906,5.0,0.013,0.0,0.494,Overrated
101025,2.625,0.013,1.562,0.019,Controversial
101070,2.5,0.013,0.0,0.006,Fair
101072,2.5,0.013,0.0,0.006,Fair
101074,2.0,0.013,0.0,0.106,Fair
101076,3.0,0.013,0.25,0.094,Fair
101088,3.667,0.013,0.083,0.227,Overrated
101112,3.071,0.013,1.119,0.108,Fair
101142,3.778,0.333,0.569,0.089,Fair
101283,2.833,0.013,0.083,0.06,Fair
101360,1.5,0.013,0.0,0.206,Underrated
101362,2.875,0.013,0.839,0.069,Fair
101415,1.5,0.013,0.0,0.206,Underrated
101423,3.0,0.013,0.0,0.094,Fair
101525,3.583,0.013,0.242,0.21,Overrated
101529,2.0,0.013,0.0,0.106,Fair
101531,2.0,0.013,0.0,0.106,Fair
101577,3.167,0.013,4.083,0.127,Controversial
101612,3.0,0.013,0.667,0.094,Fair
101739,3.333,0.013,0.083,0.16,Fair
101741,3.667,0.013,0.083,0.227,Overrated
101765,4.25,0.013,1.125,0.344,Overrated
101864,3.262,0.013,1.19,0.146,Fair
101884,1.5,0.013,0.0,0.206,Underrated
101895,4.0,0.013,0.0,0.294,Overrated
101962,4.0,0.013,0.667,0.294,Overrated
101973,1.5,0.013,0.0,0.206,Underrated
102007,3.0,0.0,0.0,0.1,Fair
102033,3.2,0.013,1.325,0.134,Controversial
102058,3.0,0.013,0.0,0.094,Fair
102066,4.0,0.013,0.0,0.294,Overrated
102070,3.0,0.013,0.0,0.094,Fair
102084,5.0,0.013,0.0,0.494,Overrated
102088,2.0,0.013,0.0,0.106,Fair
102123,3.267,0.013,1.138,0.147,Fair
102125,3.703,0.013,0.707,0.234,Overrated
102165,2.0,0.013,0.0,0.106,Fair
102194,4.333,0.013,0.333,0.36,Overrated
102217,5.0,0.013,0.0,0.494,Overrated
102278,2.0,0.013,0.0,0.106,Fair
102338,4.5,0.013,0.0,0.394,Overrated
102378,2.75,0.013,3.125,0.044,Controversial
102407,3.375,0.013,0.681,0.169,Fair
102445,3.661,0.013,0.797,0.226,Overrated
102481,3.889,0.013,0.174,0.271,Overrated
102590,3.0,0.013,0.0,0.094,Fair
102602,4.0,0.013,0.0,0.294,Overrated
102666,4.5,0.013,0.0,0.394,Overrated
102684,3.75,0.013,0.125,0.244,Overrated
102686,3.375,0.013,0.339,0.169,Fair
102716,3.5,0.013,0.714,0.194,Fair
102720,3.0,0.013,0.5,0.094,Fair
102742,4.0,0.013,0.0,0.294,Overrated
102747,3.5,0.013,0.0,0.194,Fair
102760,4.0,0.013,0.0,0.294,Overrated
102800,2.5,0.013,0.0,0.006,Fair
102802,2.5,0.013,0.0,0.006,Fair
102819,3.0,0.013,0.0,0.094,Fair
102823,3.5,0.013,0.0,0.194,Fair
102852,3.0,0.013,0.0,0.094,Fair
102880,1.5,0.013,0.0,0.206,Underrated
102903,3.523,-0.25,1.154,0.33,Overrated
102984,4.5,0.013,0.0,0.394,Overrated
102993,3.125,0.013,0.729,0.119,Fair
103027,3.0,0.013,0.0,0.094,Fair
103042,3.283,0.0,0.519,0.157,Fair
103048,3.5,0.013,0.5,0.194,Fair
103075,3.1,0.013,0.425,0.114,Fair
103085,3.0,0.013,0.0,0.094,Fair
103107,4.25,0.013,0.125,0.344,Overrated
103137,2.0,0.013,0.5,0.106,Fair
103141,3.853,0.013,0.524,0.264,Overrated
103171,1.0,0.013,0.0,0.306,Underrated
103210,2.0,0.013,0.0,0.106,Fair
103219,3.5,0.013,0.0,0.194,Fair
103221,2.5,0.013,0.0,0.006,Fair
103228,3.667,0.013,1.095,0.227,Overrated
103233,3.0,0.013,0.0,0.094,Fair
103235,4.0,0.013,0.5,0.294,Overrated
103245,2.5,0.013,0.0,0.006,Fair
103249,3.025,0.013,0.723,0.099,Fair
103253,3.324,0.013,0.498,0.158,Fair
103335,3.75,0.013,0.801,0.244,Overrated
103339,2.917,0.013,1.442,0.077,Controversial
103341,3.667,0.013,1.265,0.227,Controversial
103366,2.0,0.013,0.0,0.106,Fair
103372,3.417,0.013,0.842,0.177,Fair
103384,2.875,0.013,1.196,0.069,Fair
103449,1.0,0.013,0.0,0.306,Underrated
103483,4.5,0.013,0.0,0.394,Overrated
103502,1.5,0.013,0.0,0.206,Underrated
103539,3.25,0.013,1.125,0.144,Fair
103543,3.5,0.013,4.5,0.194,Controversial
103596,2.375,0.013,0.396,0.031,Fair
103602,5.0,0.013,0.0,0.494,Overrated
103606,4.0,0.013,0.0,0.294,Overrated
103609,1.5,0.013,0.0,0.206,Underrated
103624,4.0,0.013,0.0,0.294,Overrated
103655,1.833,0.013,1.083,0.14,Fair
103685,4.5,0.013,0.0,0.394,Overrated
103688,4.188,0.013,0.138,0.331,Overrated
103755,2.5,0.013,0.0,0.006,Fair
103772,3.412,0.013,0.726,0.176,Fair
103801,3.25,0.013,0.125,0.144,Fair
103810,3.167,0.013,0.467,0.127,Fair
103819,2.25,0.013,1.125,0.056,Fair
103865,2.0,0.013,0.0,0.106,Fair
103883,4.0,0.013,0.25,0.294,Overrated
103980,3.375,0.013,0.562,0.169,Fair
103984,3.5,0.013,2.25,0.194,Controversial
104069,4.125,0.013,0.729,0.319,Overrated
104074,3.0,0.013,0.0,0.094,Fair
104076,2.333,0.013,1.083,0.04,Fair
104078,4.0,0.013,0.0,0.294,Overrated
104129,3.25,0.013,3.125,0.144,Controversial
104141,3.0,0.013,0.0,0.094,Fair
104211,3.738,0.013,0.74,0.241,Overrated
104218,3.4,0.0,1.55,0.18,Controversial
104241,3.417,0.013,0.402,0.177,Fair
104243,3.333,0.013,0.067,0.16,Fair
104245,3.0,0.013,0.5,0.094,Fair
104272,3.0,0.013,2.0,0.094,Controversial
104283,4.0,0.013,0.75,0.294,Overrated
104303,2.5,0.013,1.75,0.006,Controversial
104337,1.5,0.013,0.0,0.206,Underrated
104339,4.0,0.013,0.5,0.294,Overrated
104374,3.938,0.013,0.796,0.281,Overrated
104419,3.25,0.013,1.125,0.144,Fair
104457,4.0,0.013,0.75,0.294,Overrated
104760,1.0,0.013,0.0,0.306,Underrated
104780,5.0,0.013,0.0,0.494,Overrated
104837,2.0,0.013,0.0,0.106,Fair
104841,3.677,0.0,0.992,0.235,Overrated
104863,3.75,0.0,0.125,0.25,Overrated
104875,4.0,0.0,0.5,0.3,Overrated
104879,4.147,0.0,0.836,0.329,Overrated
104906,3.167,0.013,0.583,0.127,Fair
104908,3.0,0.013,0.0,0.094,Fair
104913,3.792,0.013,0.521,0.252,Overrated
104925,3.375,0.013,1.229,0.169,Controversial
104944,3.833,0.0,0.083,0.267,Overrated
105020,1.5,0.013,0.0,0.206,Underrated
105037,2.5,0.013,0.5,0.006,Fair
105121,1.0,0.013,0.0,0.306,Underrated
105197,4.125,0.013,0.562,0.319,Overrated
105211,3.0,0.013,0.5,0.094,Fair
105213,3.125,0.013,0.768,0.119,Fair
105246,3.5,0.013,0.0,0.194,Fair
105250,3.75,0.013,0.125,0.244,Overrated
105254,3.5,0.013,0.5,0.194,Fair
105325,1.0,0.013,0.0,0.306,Underrated
105351,2.25,0.013,1.125,0.056,Fair
105355,3.25,0.013,1.125,0.144,Fair
105468,2.25,0.013,0.125,0.056,Fair
105504,4.0,-0.2,0.5,0.4,Overrated
105540,4.5,0.013,0.0,0.394,Overrated
105585,4.0,0.013,2.0,0.294,Controversial
105593,4.5,0.013,0.5,0.394,Overrated
105653,4.0,0.013,0.0,0.294,Overrated
105720,3.0,0.013,0.0,0.094,Fair
105731,2.5,0.013,0.5,0.006,Fair
105746,4.5,0.013,0.0,0.394,Overrated
105755,1.5,0.013,0.0,0.206,Underrated
105801,3.0,0.013,0.0,0.094,Fair
105835,4.0,0.013,0.0,0.294,Overrated
105844,3.625,0.013,0.45,0.219,Overrated
105954,3.625,0.013,0.396,0.219,Overrated
106002,3.441,0.013,0.621,0.182,Fair
106062,3.25,0.013,1.125,0.144,Fair
106072,3.318,0.013,0.584,0.157,Fair
106100,4.176,0.333,0.436,0.169,Fair
106144,3.5,0.013,0.0,0.194,Fair
106330,2.0,0.013,0.0,0.106,Fair
106438,3.25,0.013,3.125,0.144,Controversial
106441,3.0,0.013,0.0,0.094,Fair
106487,3.769,0.013,0.385,0.247,Overrated
106489,3.708,-0.25,0.737,0.367,Overrated
106491,3.0,0.013,1.7,0.094,Controversial
106540,2.875,0.013,0.062,0.069,Fair
106542,1.5,0.013,0.0,0.206,Underrated
106594,4.5,0.013,0.0,0.394,Overrated
106642,4.571,0.013,0.202,0.408,Overrated
106648,3.0,0.013,0.0,0.094,Fair
106696,3.732,0.013,0.879,0.24,Overrated
106766,3.688,0.0,0.71,0.238,Overrated
106782,3.991,0.0,0.939,0.298,Overrated
106785,3.0,0.013,0.0,0.094,Fair
106839,3.75,0.013,0.125,0.244,Overrated
106873,2.5,0.013,0.25,0.006,Fair
106883,1.5,0.013,0.0,0.206,Underrated
106889,4.0,0.013,0.0,0.294,Overrated
106916,3.469,0.013,0.582,0.187,Fair
106918,4.0,0.013,0.5,0.294,Overrated
106920,3.962,0.013,0.938,0.286,Overrated
106927,3.0,0.013,0.0,0.094,Fair
107069,3.167,0.013,0.333,0.127,Fair
107141,3.688,0.013,0.496,0.231,Overrated
107159,4.0,0.013,0.0,0.294,Overrated
107314,3.0,0.013,0.5,0.094,Fair
107338,2.5,0.013,0.0,0.006,Fair
107348,3.375,0.25,0.642,0.05,Fair
107406,3.5,0.0,1.19,0.2,Fair
107408,4.5,0.013,0.0,0.394,Overrated
107410,4.0,0.013,0.0,0.294,Overrated
107412,4.5,0.013,0.0,0.394,Overrated
107436,3.0,0.013,0.0,0.094,Fair
107447,4.0,0.013,0.0,0.294,Overrated
107449,1.5,0.013,0.0,0.206,Underrated
107462,4.5,0.013,0.0,0.394,Overrated
107565,2.75,0.013,3.125,0.044,Controversial
107630,4.5,0.013,0.0,0.394,Overrated
107702,2.5,0.013,2.0,0.006,Controversial
107723,3.0,0.013,0.0,0.094,Fair
107771,5.0,0.013,0.0,0.494,Overrated
107780,4.0,0.013,0.0,0.294,Overrated
107846,3.5,0.013,0.0,0.194,Fair
107945,2.0,0.013,0.0,0.106,Fair
107951,5.0,0.013,0.0,0.494,Overrated
107953,4.0,0.013,0.0,0.294,Overrated
107962,2.0,0.013,0.0,0.106,Fair
107997,2.5,0.013,0.75,0.006,Fair
107999,4.0,0.013,0.0,0.294,Overrated
108078,5.0,0.013,0.0,0.494,Overrated
108090,3.5,0.013,0.0,0.194,Fair
108156,3.167,0.013,0.467,0.127,Fair
108188,2.0,0.013,0.5,0.106,Fair
108190,3.147,-0.125,0.961,0.192,Fair
108192,3.5,0.013,0.0,0.194,Fair
108540,4.5,0.013,0.0,0.394,Overrated
108601,2.0,0.013,0.0,0.106,Fair
108689,4.0,0.013,0.0,0.294,Overrated
108715,1.5,0.013,0.0,0.206,Underrated
108727,4.25,0.013,0.125,0.344,Overrated
108729,3.562,0.013,0.531,0.206,Overrated
108795,5.0,0.013,0.0,0.494,Overrated
108928,3.1,0.013,0.175,0.114,Fair
108932,3.875,0.286,0.726,0.132,Fair
108945,2.333,0.013,0.467,0.04,Fair
108949,3.333,0.013,0.583,0.16,Fair
108981,4.5,0.013,0.0,0.394,Overrated
109042,2.25,0.013,0.125,0.056,Fair
109161,4.5,0.013,0.0,0.394,Overrated
109183,2.0,0.013,0.0,0.106,Fair
109187,3.125,0.013,0.562,0.119,Fair
109191,1.5,0.013,0.0,0.206,Underrated
109241,5.0,0.013,0.0,0.494,Overrated
109282,3.0,0.013,0.0,0.094,Fair
109295,2.0,0.013,0.0,0.106,Fair
109313,4.0,0.013,0.0,0.294,Overrated
109317,2.5,0.013,0.0,0.006,Fair
109372,2.25,0.013,1.125,0.056,Fair
109374,3.856,0.013,0.552,0.265,Overrated
109383,3.5,0.013,0.0,0.194,Fair
109416,2.0,0.013,0.0,0.106,Fair
109483,2.625,0.013,0.563,0.019,Fair
109487,4.083,0.0,0.613,0.317,Overrated
109569,1.5,0.013,0.0,0.206,Underrated
109576,2.0,0.013,0.5,0.106,Fair
109578,3.3,0.013,0.575,0.154,Fair
109596,4.0,0.013,0.0,0.294,Overrated
109633,5.0,0.013,0.0,0.494,Overrated
109673,2.667,0.013,1.083,0.027,Fair
109687,5.0,0.013,0.0,0.494,Overrated
109723,3.5,0.013,0.0,0.194,Fair
109846,3.25,0.013,2.75,0.144,Controversial
109848,2.75,0.013,3.125,0.044,Controversial
109850,3.75,0.013,0.125,0.244,Overrated
109853,3.0,0.013,2.0,0.094,Controversial
109864,1.75,0.013,0.125,0.156,Fair
109895,2.75,0.013,0.125,0.044,Fair
109941,3.0,0.013,0.0,0.094,Fair
109968,4.5,0.013,0.75,0.394,Overrated
109971,4.5,0.013,0.0,0.394,Overrated
110102,3.766,0.013,1.032,0.247,Overrated
110127,3.375,0.013,1.562,0.169,Controversial
110130,4.333,0.013,0.333,0.36,Overrated
110281,4.0,0.013,0.0,0.294,Overrated
110286,3.5,0.013,0.0,0.194,Fair
110297,3.333,0.013,0.083,0.16,Fair
110330,4.5,0.013,0.0,0.394,Overrated
110350,4.5,0.013,0.0,0.394,Overrated
110387,4.0,0.013,0.0,0.294,Overrated
110501,4.062,0.013,0.746,0.306,Overrated
110541,2.5,0.013,0.0,0.006,Fair
110553,2.583,0.013,0.72,0.01,Fair
110586,4.0,0.013,0.0,0.294,Overrated
110591,4.5,0.013,0.0,0.394,Overrated
110611,2.5,0.013,0.0,0.006,Fair
110655,2.0,0.013,0.5,0.106,Fair
110669,3.75,0.013,0.125,0.244,Overrated
110718,4.0,0.013,0.0,0.294,Overrated
110730,2.583,0.013,0.942,0.01,Fair
110746,4.0,0.013,0.0,0.294,Overrated
110771,2.917,0.013,1.242,0.077,Controversial
110781,2.5,0.013,0.0,0.006,Fair
110826,1.5,0.013,0.0,0.206,Underrated
110882,3.833,0.013,0.583,0.26,Overrated
111113,3.292,0.013,0.566,0.152,Fair
111146,4.5,0.013,0.0,0.394,Overrated
111320,1.5,0.013,0.0,0.206,Underrated
111360,2.833,0.013,0.56,0.06,Fair
111362,3.839,0.013,0.59,0.261,Overrated
111364,2.846,0.0,0.599,0.069,Fair
111375,2.5,0.013,0.0,0.006,Fair
111384,4.0,0.013,0.0,0.294,Overrated
111443,2.75,0.013,0.125,0.044,Fair
111551,3.5,0.013,0.0,0.194,Fair
111617,3.812,0.013,0.781,0.256,Overrated
111622,4.0,0.013,0.0,0.294,Overrated
111659,2.9,0.013,1.4,0.074,Controversial
111663,2.833,0.013,1.333,0.06,Controversial
111680,1.5,0.013,0.0,0.206,Underrated
111732,3.5,0.013,0.0,0.194,Fair
111743,3.167,0.25,0.652,0.008,Fair
111759,3.978,0.013,0.499,0.289,Overrated
111781,3.853,0.013,0.618,0.264,Overrated
111795,3.0,0.013,0.0,0.094,Fair
111800,3.0,0.013,0.0,0.094,Fair
111817,3.5,0.013,0.0,0.194,Fair
111844,3.5,0.013,0.0,0.194,Fair
111913,4.5,0.013,0.0,0.394,Overrated
111921,3.389,0.013,0.736,0.171,Fair
112006,3.833,0.013,0.083,0.26,Overrated
112070,3.5,0.013,0.0,0.194,Fair
112138,3.725,0.013,0.644,0.239,Overrated
112171,3.3,0.013,0.511,0.154,Fair
112175,3.844,0.013,0.791,0.262,Overrated
112183,3.519,0.013,1.23,0.197,Controversial
112290,4.088,0.013,0.57,0.311,Overrated
112303,1.5,0.013,0.0,0.206,Underrated
112316,2.5,0.013,0.0,0.006,Fair
112326,1.0,0.013,0.0,0.306,Underrated
112334,4.5,0.013,0.0,0.394,Overrated
112370,1.875,0.013,0.229,0.131,Fair
112421,4.333,-0.333,0.083,0.533,Overrated
112450,2.0,0.013,0.0,0.106,Fair
112454,3.5,0.013,0.0,0.194,Fair
112460,2.25,0.013,0.125,0.056,Fair
112497,2.0,0.013,2.0,0.106,Controversial
112512,5.0,0.013,0.0,0.494,Overrated
112515,4.5,-0.25,0.0,0.525,Overrated
112552,4.039,0.111,0.735,0.252,Overrated
112556,3.724,0.0,0.753,0.245,Overrated
112580,4.0,0.013,0.0,0.294,Overrated
112623,3.5,0.013,1.167,0.194,Fair
112727,3.0,0.013,0.0,0.094,Fair
112749,2.0,0.013,0.0,0.106,Fair
112788,2.6,0.013,0.55,0.014,Fair
112804,3.833,0.013,2.583,0.26,Controversial
112818,3.25,0.013,0.975,0.144,Fair
112852,4.058,0.75,0.696,0.063,Fair
112868,4.5,0.013,0.0,0.394,Overrated
112897,3.5,0.013,0.75,0.194,Fair
112911,2.5,0.013,1.75,0.006,Controversial
112940,4.5,0.013,0.0,0.394,Overrated
113159,3.5,0.013,0.0,0.194,Fair
113186,3.0,0.013,0.0,0.094,Fair
113207,3.5,0.013,0.0,0.194,Fair
113225,3.0,0.013,0.0,0.094,Fair
113252,4.333,0.013,0.083,0.36,Overrated
113275,4.5,0.013,0.0,0.394,Overrated
113278,3.0,0.013,0.0,0.094,Fair
113280,4.0,0.013,0.0,0.294,Overrated
113313,3.5,0.013,0.0,0.194,Fair
113345,2.167,0.013,0.333,0.073,Fair
113348,2.7,0.013,0.325,0.034,Fair
113350,1.5,0.013,0.0,0.206,Underrated
113374,3.0,0.013,0.0,0.094,Fair
113378,2.3,0.013,2.2,0.046,Controversial
113394,4.0,0.013,0.0,0.294,Overrated
113416,1.5,0.013,0.0,0.206,Underrated
113453,3.1,0.013,0.425,0.114,Fair
113532,3.5,0.013,0.0,0.194,Fair
113565,4.0,0.013,0.0,0.294,Overrated
113573,3.2,0.013,0.2,0.134,Fair
113604,2.0,0.013,0.0,0.106,Fair
113705,3.5,0.0,0.0,0.2,Fair
113741,4.0,0.013,0.0,0.294,Overrated
113780,3.0,0.013,0.0,0.094,Fair
113829,5.0,0.013,0.0,0.494,Overrated
113849,2.5,0.013,0.0,0.006,Fair
113862,4.0,0.013,0.0,0.294,Overrated
114028,4.0,0.013,0.0,0.294,Overrated
114044,3.5,0.013,0.0,0.194,Fair
114060,2.833,0.013,0.583,0.06,Fair
114066,4.0,0.013,0.0,0.294,Overrated
114074,3.333,0.013,0.333,0.16,Fair
114126,2.5,0.013,0.0,0.006,Fair
114180,2.971,0.125,0.952,0.032,Fair
114184,3.5,0.013,0.0,0.194,Fair
114246,3.0,0.013,0.0,0.094,Fair
114265,5.0,0.013,0.0,0.494,Overrated
114335,3.0,0.013,0.0,0.094,Fair
114396,1.5,0.013,0.0,0.206,Underrated
114494,1.5,0.013,0.0,0.206,Underrated
114554,1.0,0.013,0.0,0.306,Underrated
114601,2.75,0.013,1.125,0.044,Fair
114627,3.25,0.0,0.125,0.15,Fair
114662,3.8,0.013,0.707,0.254,Overrated
114670,3.5,0.013,0.0,0.194,Fair
114678,4.25,0.013,0.125,0.344,Overrated
114707,3.0,0.013,0.0,0.094,Fair
114713,3.0,0.013,0.5,0.094,Fair
114762,2.833,0.013,1.333,0.06,Controversial
114795,3.3,0.013,0.575,0.154,Fair
114818,2.167,0.013,1.083,0.073,Fair
114847,3.0,0.013,0.0,0.094,Fair
114925,2.0,0.013,0.0,0.106,Fair
114935,3.955,0.013,0.723,0.284,Overrated
115065,2.0,0.013,0.0,0.106,Fair
115111,3.5,0.013,0.0,0.194,Fair
115122,4.75,0.013,0.083,0.444,Overrated
115149,4.0,0.111,0.536,0.244,Overrated
115151,2.0,0.013,0.0,0.106,Fair
115170,2.5,0.013,0.0,0.006,Fair
115203,3.0,0.013,0.0,0.094,Fair
115210,3.786,0.013,0.566,0.251,Overrated
115216,3.0,0.013,0.0,0.094,Fair
115231,3.25,0.013,1.125,0.144,Fair
115502,3.5,0.013,0.0,0.194,Fair
115569,4.184,0.013,0.311,0.33,Overrated
115617,3.857,0.167,0.808,0.188,Fair
115664,4.0,0.013,0.5,0.294,Overrated
115667,3.5,0.013,0.0,0.194,Fair
115680,3.833,0.013,0.083,0.26,Overrated
115713,4.037,0.013,0.979,0.301,Overrated
115727,5.0,0.013,0.0,0.494,Overrated
115819,3.0,0.013,0.0,0.094,Fair
115828,4.5,0.013,0.0,0.394,Overrated
115877,3.667,0.013,0.583,0.227,Overrated
115969,4.0,0.013,0.0,0.294,Overrated
116044,1.5,0.013,0.0,0.206,Underrated
116138,2.0,0.013,0.0,0.106,Fair
116169,2.5,0.013,0.0,0.006,Fair
116207,1.5,0.013,0.0,0.206,Underrated
116411,4.5,0.013,0.0,0.394,Overrated
116413,3.0,0.013,0.0,0.094,Fair
116419,1.5,0.013,0.0,0.206,Underrated
116505,3.0,0.013,0.0,0.094,Fair
116529,3.0,0.013,0.0,0.094,Fair
116668,4.167,0.013,0.333,0.327,Overrated
116718,3.5,0.013,0.0,0.194,Fair
116724,4.0,0.013,0.0,0.294,Overrated
116738,3.5,0.013,0.0,0.194,Fair
116797,4.02,1.0,0.53,0.196,Fair
116799,3.786,0.013,0.571,0.251,Overrated
116817,4.5,0.013,0.0,0.394,Overrated
116823,3.875,0.013,0.397,0.269,Overrated
116849,2.5,0.013,0.0,0.006,Fair
116887,2.75,0.013,1.125,0.044,Fair
116897,4.25,-0.5,0.625,0.6,Overrated
116941,2.0,0.013,0.0,0.106,Fair
116963,1.5,0.013,0.0,0.206,Underrated
116977,2.5,0.013,0.5,0.006,Fair
116985,1.5,0.013,0.0,0.206,Underrated
117107,2.5,0.013,0.0,0.006,Fair
117109,3.0,0.013,4.5,0.094,Controversial
117133,3.5,0.013,0.0,0.194,Fair
117176,3.706,0.013,0.783,0.235,Overrated
117192,4.5,0.013,0.25,0.394,Overrated
117364,4.0,0.013,0.0,0.294,Overrated
117368,3.5,0.013,0.0,0.194,Fair
117444,3.0,0.013,0.0,0.094,Fair
117466,3.5,0.013,1.0,0.194,Fair
117511,3.0,0.013,0.0,0.094,Fair
117529,3.271,0.013,0.652,0.148,Fair
117531,5.0,0.013,0.0,0.494,Overrated
117533,3.875,0.013,0.396,0.269,Overrated
117545,3.75,0.013,0.125,0.244,Overrated
117572,2.5,0.013,0.0,0.006,Fair
117590,3.636,0.013,0.655,0.221,Overrated
117630,1.0,0.013,0.0,0.306,Underrated
117646,4.5,0.013,0.0,0.394,Overrated
117849,4.5,0.013,0.0,0.394,Overrated
117851,3.7,0.013,0.575,0.234,Overrated
117867,4.0,0.013,0.0,0.294,Overrated
117877,3.0,0.0,0.0,0.1,Fair
117881,3.8,0.013,0.325,0.254,Overrated
117887,4.0,0.0,0.167,0.3,Overrated
117895,2.1,0.013,1.175,0.086,Fair
117922,3.5,0.013,0.0,0.194,Fair
118082,3.5,0.013,0.0,0.194,Fair
118166,3.5,0.013,0.0,0.194,Fair
118198,2.5,0.013,0.0,0.006,Fair
118248,1.5,0.013,0.0,0.206,Underrated
118270,5.0,0.013,0.0,0.494,Overrated
118290,2.0,0.013,0.0,0.106,Fair
118326,2.0,0.013,0.0,0.106,Fair
118354,3.0,0.013,0.0,0.094,Fair
118512,1.5,0.013,0.0,0.206,Underrated
118530,4.5,0.013,0.0,0.394,Overrated
118572,3.5,0.013,0.5,0.194,Fair
118696,3.417,0.0,1.184,0.183,Fair
118700,2.5,0.013,0.5,0.006,Fair
118702,2.625,0.013,0.229,0.019,Fair
118706,4.0,0.013,0.0,0.294,Overrated
118784,3.5,0.0,0.0,0.2,Fair
118814,2.0,0.013,0.0,0.106,Fair
118834,5.0,0.013,0.0,0.494,Overrated
118862,4.0,0.013,0.0,0.294,Overrated
118880,3.333,0.013,0.333,0.16,Fair
118888,4.25,0.013,0.125,0.344,Overrated
118894,5.0,0.013,0.0,0.494,Overrated
118896,4.0,0.013,0.0,0.294,Overrated
118900,3.5,0.013,0.167,0.194,Fair
118924,3.0,0.013,0.0,0.094,Fair
118930,4.5,0.013,0.0,0.394,Overrated
118985,3.75,0.0,0.125,0.25,Overrated
118997,2.8,0.013,1.575,0.054,Controversial
119068,2.0,0.013,0.0,0.106,Fair
119141,3.727,0.167,0.568,0.162,Fair
119145,4.0,0.0,0.625,0.3,Overrated
119153,4.5,0.013,0.0,0.394,Overrated
119155,3.5,0.013,0.5,0.194,Fair
119167,3.5,0.013,0.0,0.194,Fair
119218,2.5,0.013,0.0,0.006,Fair
119655,2.25,0.013,3.125,0.056,Controversial
119714,3.5,0.013,0.0,0.194,Fair
119828,3.0,0.013,0.0,0.094,Fair
119964,2.0,0.013,0.0,0.106,Fair
120130,5.0,0.013,0.0,0.494,Overrated
120138,5.0,0.013,0.0,0.494,Overrated
120466,3.273,0.013,0.668,0.148,Fair
120478,4.333,0.013,0.583,0.36,Overrated
120625,4.5,0.013,0.0,0.394,Overrated
120635,2.417,0.333,3.442,0.183,Controversial
120637,2.5,0.013,0.5,0.006,Fair
120761,3.5,0.013,0.0,0.194,Fair
120783,2.5,0.013,0.0,0.006,Fair
120799,2.5,0.013,0.778,0.006,Fair
120807,4.0,0.013,0.0,0.294,Overrated
120813,4.5,0.013,0.0,0.394,Overrated
120827,3.0,0.013,0.0,0.094,Fair
120919,3.0,0.013,0.0,0.094,Fair
121007,4.0,0.013,0.0,0.294,Overrated
121035,2.0,0.013,0.0,0.106,Fair
121097,2.75,0.013,6.125,0.044,Controversial
121099,2.5,0.013,0.0,0.006,Fair
121129,2.5,0.013,0.0,0.006,Fair
121169,3.5,0.013,0.0,0.194,Fair
121171,4.0,0.013,0.0,0.294,Overrated
121231,4.3,0.013,0.95,0.354,Overrated
121253,3.0,0.013,0.0,0.094,Fair
121338,4.5,0.013,0.0,0.394,Overrated
121342,3.5,0.013,0.0,0.194,Fair
121372,4.5,0.013,0.0,0.394,Overrated
121374,4.5,0.013,0.0,0.394,Overrated
121469,4.5,0.013,0.0,0.394,Overrated
121715,3.5,0.013,0.0,0.194,Fair
121781,5.0,0.013,0.0,0.494,Overrated
122092,5.0,0.013,0.0,0.494,Overrated
122260,2.5,0.013,0.0,0.006,Fair
122433,1.0,0.013,0.0,0.306,Underrated
122490,1.5,0.013,0.0,0.206,Underrated
122882,3.844,0.667,0.917,0.065,Fair
